,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
616,17/12/2006,03:40:00,0.32,0.126,244.44,1.6,0.0,0.0,0.0
617,17/12/2006,03:41:00,0.812,0.22399999999999998,244.05,4.8,0.0,1.0,0.0
618,17/12/2006,03:42:00,2.4459999999999997,0.138,242.72,10.0,0.0,0.0,0.0
619,17/12/2006,03:43:00,2.426,0.066,243.81,9.8,0.0,0.0,0.0
620,17/12/2006,03:44:00,2.41,0.062,244.12,9.8,0.0,0.0,0.0
621,17/12/2006,03:45:00,0.436,0.096,245.64,2.8,0.0,0.0,0.0
622,17/12/2006,03:46:00,0.49200000000000005,0.08800000000000001,245.18,3.2,0.0,0.0,0.0
623,17/12/2006,03:47:00,2.424,0.064,243.7,9.8,0.0,1.0,0.0
624,17/12/2006,03:48:00,2.392,0.057999999999999996,243.41,9.8,0.0,0.0,0.0
625,17/12/2006,03:49:00,2.3819999999999997,0.0,243.42,9.8,0.0,0.0,0.0
626,17/12/2006,03:50:00,0.754,0.0,245.53,4.8,0.0,0.0,0.0
627,17/12/2006,03:51:00,0.41200000000000003,0.0,246.54,3.0,0.0,0.0,0.0
628,17/12/2006,03:52:00,2.354,0.0,244.63,9.6,0.0,0.0,0.0
629,17/12/2006,03:53:00,2.412,0.0,244.59,9.8,0.0,1.0,0.0
630,17/12/2006,03:54:00,2.426,0.08199999999999999,244.42,9.8,0.0,2.0,0.0
631,17/12/2006,03:55:00,1.3840000000000001,0.1,244.64,7.2,0.0,2.0,0.0
632,17/12/2006,03:56:00,0.292,0.11,245.31,1.2,0.0,1.0,0.0
633,17/12/2006,03:57:00,1.33,0.098,243.78,7.0,0.0,2.0,0.0
634,17/12/2006,03:58:00,2.396,0.076,242.57,9.8,0.0,1.0,0.0
635,17/12/2006,03:59:00,2.4219999999999997,0.08199999999999999,243.16,9.8,0.0,2.0,0.0
636,17/12/2006,04:00:00,2.4019999999999997,0.076,243.18,9.8,0.0,1.0,0.0
637,17/12/2006,04:01:00,0.43,0.11199999999999999,245.02,2.6,0.0,2.0,0.0
638,17/12/2006,04:02:00,0.6659999999999999,0.10400000000000001,244.9,4.2,0.0,2.0,0.0
639,17/12/2006,04:03:00,2.42,0.08,242.77,9.8,0.0,1.0,0.0
640,17/12/2006,04:04:00,2.39,0.07400000000000001,242.47,9.8,0.0,2.0,0.0
641,17/12/2006,04:05:00,2.4459999999999997,0.12,242.14,10.0,0.0,1.0,0.0
642,17/12/2006,04:06:00,0.978,0.248,245.15,5.6,0.0,2.0,0.0
643,17/12/2006,04:07:00,0.4,0.254,245.86,1.8,0.0,1.0,0.0
644,17/12/2006,04:08:00,2.432,0.222,243.47,10.2,0.0,2.0,0.0
645,17/12/2006,04:09:00,2.5,0.214,243.36,10.2,0.0,1.0,0.0
646,17/12/2006,04:10:00,2.52,0.22,243.54,10.4,0.0,2.0,0.0
647,17/12/2006,04:11:00,0.7879999999999999,0.24600000000000002,245.68,4.8,0.0,1.0,0.0
648,17/12/2006,04:12:00,0.402,0.256,245.69,2.0,0.0,2.0,0.0
649,17/12/2006,04:13:00,2.238,0.21600000000000003,243.21,9.6,0.0,1.0,0.0
650,17/12/2006,04:14:00,2.512,0.22,243.49,10.2,0.0,2.0,0.0
651,17/12/2006,04:15:00,2.4859999999999998,0.212,243.2,10.2,0.0,1.0,0.0
652,17/12/2006,04:16:00,1.936,0.23,244.12,8.8,0.0,1.0,0.0
653,17/12/2006,04:17:00,0.376,0.256,246.45,1.8,0.0,2.0,0.0
654,17/12/2006,04:18:00,0.9079999999999999,0.078,245.71,5.2,0.0,1.0,0.0
655,17/12/2006,04:19:00,2.336,0.046,243.86,9.4,0.0,0.0,0.0
656,17/12/2006,04:20:00,2.346,0.0,243.5,9.6,0.0,0.0,0.0
657,17/12/2006,04:21:00,2.3280000000000003,0.046,243.62,9.4,0.0,0.0,0.0
658,17/12/2006,04:22:00,1.7080000000000002,0.0,243.73,8.0,0.0,0.0,0.0
659,17/12/2006,04:23:00,0.20600000000000002,0.0,245.17,0.8,0.0,0.0,0.0
660,17/12/2006,04:24:00,0.516,0.0,245.13,3.6,0.0,1.0,0.0
661,17/12/2006,04:25:00,2.426,0.06,243.67,9.8,0.0,0.0,0.0
662,17/12/2006,04:26:00,2.43,0.066,244.0,9.8,0.0,0.0,0.0
663,17/12/2006,04:27:00,2.424,0.06,243.6,9.8,0.0,0.0,0.0
664,17/12/2006,04:28:00,2.306,0.064,242.93,9.6,0.0,0.0,0.0
665,17/12/2006,04:29:00,0.28800000000000003,0.08800000000000001,245.08,1.2,0.0,0.0,0.0
666,17/12/2006,04:30:00,0.7559999999999999,0.092,245.69,3.8,0.0,0.0,5.0
667,17/12/2006,04:31:00,3.498,0.05,242.83,14.4,0.0,0.0,19.0
668,17/12/2006,04:32:00,3.522,0.054000000000000006,242.92,14.4,0.0,1.0,18.0
669,17/12/2006,04:33:00,3.46,0.0,243.03,14.2,0.0,0.0,19.0
670,17/12/2006,04:34:00,3.4339999999999997,0.05,242.95,14.0,0.0,0.0,18.0
671,17/12/2006,04:35:00,1.646,0.0,245.6,7.4,0.0,0.0,19.0
672,17/12/2006,04:36:00,1.3359999999999999,0.0,245.94,5.4,0.0,0.0,18.0
673,17/12/2006,04:37:00,2.8739999999999997,0.0,244.16,12.4,0.0,1.0,18.0
674,17/12/2006,04:38:00,3.41,0.055999999999999994,243.04,14.0,0.0,0.0,19.0
675,17/12/2006,04:39:00,3.412,0.052000000000000005,242.49,14.0,0.0,0.0,18.0
676,17/12/2006,04:40:00,3.386,0.055999999999999994,242.22,13.8,0.0,0.0,18.0
677,17/12/2006,04:41:00,1.844,0.048,244.07,8.2,0.0,0.0,18.0
678,17/12/2006,04:42:00,1.4140000000000001,0.106,244.55,5.8,0.0,0.0,18.0
679,17/12/2006,04:43:00,3.352,0.086,242.89,14.0,0.0,1.0,18.0
680,17/12/2006,04:44:00,3.5,0.08,242.65,14.4,0.0,0.0,18.0
681,17/12/2006,04:45:00,3.516,0.084,242.63,14.4,0.0,0.0,18.0
682,17/12/2006,04:46:00,3.174,0.084,243.15,13.4,0.0,0.0,18.0
683,17/12/2006,04:47:00,1.4280000000000002,0.114,245.1,5.8,0.0,0.0,19.0
684,17/12/2006,04:48:00,1.994,0.1,244.15,9.0,0.0,0.0,18.0
685,17/12/2006,04:49:00,3.492,0.08199999999999999,241.83,14.4,0.0,1.0,18.0
686,17/12/2006,04:50:00,3.46,0.076,241.53,14.2,0.0,0.0,18.0
687,17/12/2006,04:51:00,3.492,0.08199999999999999,242.06,14.4,0.0,0.0,18.0
688,17/12/2006,04:52:00,3.4819999999999998,0.08,242.39,14.2,0.0,0.0,18.0
689,17/12/2006,04:53:00,1.492,0.10400000000000001,245.95,6.2,0.0,0.0,18.0
690,17/12/2006,04:54:00,1.3259999999999998,0.0,246.55,5.4,0.0,0.0,19.0
691,17/12/2006,04:55:00,3.282,0.046,243.76,13.6,0.0,1.0,18.0
692,17/12/2006,04:56:00,3.4219999999999997,0.054000000000000006,243.58,14.0,0.0,0.0,18.0
693,17/12/2006,04:57:00,3.424,0.05,242.95,14.0,0.0,0.0,18.0
694,17/12/2006,04:58:00,3.2539999999999996,0.054000000000000006,242.7,13.4,0.0,0.0,18.0
695,17/12/2006,04:59:00,1.32,0.0,244.27,5.4,0.0,0.0,18.0
696,17/12/2006,05:00:00,2.294,0.0,243.14,10.4,0.0,0.0,19.0
697,17/12/2006,05:01:00,3.4,0.052000000000000005,242.01,14.0,0.0,0.0,17.0
698,17/12/2006,05:02:00,3.4019999999999997,0.055999999999999994,242.73,14.0,0.0,0.0,18.0
699,17/12/2006,05:03:00,3.418,0.05,242.7,14.0,0.0,1.0,18.0
700,17/12/2006,05:04:00,2.9939999999999998,0.05,243.77,12.6,0.0,0.0,19.0
701,17/12/2006,05:05:00,1.3259999999999998,0.0,244.66,5.4,0.0,0.0,18.0
702,17/12/2006,05:06:00,2.02,0.0,243.62,9.2,0.0,0.0,18.0
703,17/12/2006,05:07:00,3.378,0.055999999999999994,241.41,14.0,0.0,0.0,18.0
704,17/12/2006,05:08:00,3.372,0.054000000000000006,240.91,14.0,0.0,1.0,18.0
705,17/12/2006,05:09:00,3.3739999999999997,0.046,240.82,14.0,0.0,0.0,17.0
706,17/12/2006,05:10:00,3.426,0.046,240.23,14.2,0.0,0.0,18.0
707,17/12/2006,05:11:00,1.462,0.066,242.12,6.2,0.0,0.0,18.0
708,17/12/2006,05:12:00,1.834,0.07,242.93,8.4,0.0,0.0,18.0
709,17/12/2006,05:13:00,3.4619999999999997,0.046,242.13,14.2,0.0,0.0,18.0
710,17/12/2006,05:14:00,3.486,0.054000000000000006,242.49,14.2,0.0,1.0,18.0
711,17/12/2006,05:15:00,2.91,0.055999999999999994,243.69,12.0,0.0,0.0,9.0
712,17/12/2006,05:16:00,0.9359999999999999,0.09,245.93,5.4,0.0,0.0,0.0
713,17/12/2006,05:17:00,0.33799999999999997,0.152,246.45,1.6,0.0,0.0,0.0
714,17/12/2006,05:18:00,1.926,0.136,244.33,8.8,0.0,0.0,0.0
715,17/12/2006,05:19:00,2.42,0.08800000000000001,242.87,9.8,0.0,0.0,0.0
716,17/12/2006,05:20:00,2.438,0.094,243.06,10.0,0.0,1.0,0.0
717,17/12/2006,05:21:00,2.43,0.092,243.67,9.8,0.0,0.0,0.0
718,17/12/2006,05:22:00,2.454,0.098,244.05,10.0,0.0,0.0,0.0
719,17/12/2006,05:23:00,0.424,0.126,246.26,2.6,0.0,0.0,0.0
720,17/12/2006,05:24:00,0.716,0.128,246.23,4.4,0.0,0.0,0.0
721,17/12/2006,05:25:00,2.4619999999999997,0.098,245.16,10.0,0.0,0.0,0.0
722,17/12/2006,05:26:00,2.46,0.1,244.25,10.0,0.0,1.0,0.0
723,17/12/2006,05:27:00,2.418,0.09,243.19,9.8,0.0,0.0,0.0
724,17/12/2006,05:28:00,1.0,0.11199999999999999,243.77,5.8,0.0,0.0,0.0
725,17/12/2006,05:29:00,0.298,0.11800000000000001,244.73,1.2,0.0,0.0,0.0
726,17/12/2006,05:30:00,1.65,0.0,243.03,7.8,0.0,0.0,0.0
727,17/12/2006,05:31:00,2.31,0.048,242.67,9.4,0.0,0.0,0.0
728,17/12/2006,05:32:00,2.332,0.0,242.87,9.6,0.0,1.0,0.0
729,17/12/2006,05:33:00,2.242,0.046,243.03,9.2,0.0,0.0,0.0
730,17/12/2006,05:34:00,0.22399999999999998,0.0,244.96,1.0,0.0,0.0,0.0
731,17/12/2006,05:35:00,0.752,0.0,244.5,4.8,0.0,0.0,0.0
732,17/12/2006,05:36:00,2.33,0.0,242.56,9.6,0.0,0.0,0.0
733,17/12/2006,05:37:00,2.322,0.0,242.61,9.4,0.0,0.0,0.0
734,17/12/2006,05:38:00,2.312,0.048,242.19,9.4,0.0,0.0,0.0
735,17/12/2006,05:39:00,0.76,0.0,243.74,4.8,0.0,1.0,0.0
736,17/12/2006,05:40:00,0.364,0.0,244.4,2.6,0.0,0.0,0.0
737,17/12/2006,05:41:00,2.336,0.0,242.39,9.6,0.0,0.0,0.0
738,17/12/2006,05:42:00,2.312,0.048,242.51,9.4,0.0,0.0,0.0
739,17/12/2006,05:43:00,2.332,0.0,242.61,9.6,0.0,0.0,0.0
740,17/12/2006,05:44:00,0.856,0.0,243.82,5.2,0.0,0.0,0.0
741,17/12/2006,05:45:00,0.8640000000000001,0.0,243.55,5.4,0.0,1.0,0.0
742,17/12/2006,05:46:00,2.302,0.05,242.22,9.4,0.0,0.0,0.0
743,17/12/2006,05:47:00,2.324,0.0,242.6,9.6,0.0,0.0,0.0
744,17/12/2006,05:48:00,1.8519999999999999,0.0,243.74,8.4,0.0,0.0,0.0
745,17/12/2006,05:49:00,0.226,0.0,247.08,1.0,0.0,0.0,0.0
746,17/12/2006,05:50:00,2.184,0.0,244.99,9.2,0.0,0.0,0.0
747,17/12/2006,05:51:00,2.38,0.0,245.62,9.6,0.0,1.0,0.0
748,17/12/2006,05:52:00,1.92,0.0,245.71,8.6,0.0,0.0,0.0
749,17/12/2006,05:53:00,0.254,0.0,246.97,1.2,0.0,0.0,0.0
750,17/12/2006,05:54:00,2.164,0.098,244.63,9.2,0.0,0.0,0.0
751,17/12/2006,05:55:00,2.5540000000000003,0.188,244.72,10.4,0.0,0.0,0.0
752,17/12/2006,05:56:00,2.026,0.212,245.14,9.0,0.0,0.0,0.0
753,17/12/2006,05:57:00,0.414,0.244,246.58,2.0,0.0,1.0,0.0
754,17/12/2006,05:58:00,2.106,0.20600000000000002,244.28,9.2,0.0,0.0,0.0
755,17/12/2006,05:59:00,2.522,0.20199999999999999,243.58,10.4,0.0,0.0,0.0
756,17/12/2006,06:00:00,2.076,0.20600000000000002,244.36,9.2,0.0,0.0,0.0
757,17/12/2006,06:01:00,0.402,0.23800000000000002,245.77,1.8,0.0,0.0,0.0
758,17/12/2006,06:02:00,2.1180000000000003,0.204,243.95,9.2,0.0,0.0,0.0
759,17/12/2006,06:03:00,2.4859999999999998,0.17600000000000002,243.01,10.2,0.0,1.0,0.0
760,17/12/2006,06:04:00,1.34,0.2,245.34,7.0,0.0,1.0,0.0
761,17/12/2006,06:05:00,0.6659999999999999,0.258,246.0,4.0,0.0,1.0,0.0
762,17/12/2006,06:06:00,2.44,0.11,243.7,10.0,0.0,2.0,0.0
763,17/12/2006,06:07:00,2.426,0.08199999999999999,243.53,9.8,0.0,2.0,0.0
764,17/12/2006,06:08:00,1.278,0.096,243.92,6.8,0.0,1.0,0.0
765,17/12/2006,06:09:00,0.43,0.106,244.99,2.8,0.0,2.0,0.0
766,17/12/2006,06:10:00,2.426,0.08,243.06,10.0,0.0,1.0,0.0
767,17/12/2006,06:11:00,2.3819999999999997,0.07200000000000001,241.95,9.8,0.0,2.0,0.0
768,17/12/2006,06:12:00,2.406,0.078,242.35,9.8,0.0,2.0,0.0
769,17/12/2006,06:13:00,0.33,0.106,244.82,1.8,0.0,1.0,0.0
770,17/12/2006,06:14:00,1.208,0.098,243.99,6.6,0.0,2.0,0.0
771,17/12/2006,06:15:00,2.406,0.076,242.91,9.8,0.0,1.0,0.0
772,17/12/2006,06:16:00,2.4419999999999997,0.086,242.84,10.0,0.0,2.0,0.0
773,17/12/2006,06:17:00,2.426,0.08199999999999999,243.09,10.0,0.0,1.0,0.0
774,17/12/2006,06:18:00,2.432,0.084,242.41,10.0,0.0,2.0,0.0
775,17/12/2006,06:19:00,2.414,0.08,242.63,9.8,0.0,1.0,0.0
776,17/12/2006,06:20:00,0.484,0.11599999999999999,244.86,2.4,0.0,2.0,0.0
777,17/12/2006,06:21:00,0.312,0.11199999999999999,245.05,1.4,0.0,1.0,0.0
778,17/12/2006,06:22:00,2.352,0.08800000000000001,243.36,9.8,0.0,2.0,0.0
779,17/12/2006,06:23:00,2.428,0.084,243.66,9.8,0.0,1.0,0.0
780,17/12/2006,06:24:00,2.582,0.092,244.02,10.6,0.0,2.0,0.0
781,17/12/2006,06:25:00,2.784,0.086,243.85,11.4,0.0,1.0,0.0
782,17/12/2006,06:26:00,2.68,0.09,243.73,11.0,0.0,1.0,0.0
783,17/12/2006,06:27:00,1.42,0.098,244.93,7.0,0.0,2.0,0.0
784,17/12/2006,06:28:00,0.9079999999999999,0.08800000000000001,244.83,3.8,0.0,1.0,0.0
785,17/12/2006,06:29:00,3.194,0.048,242.05,13.2,0.0,0.0,0.0
786,17/12/2006,06:30:00,3.3280000000000003,0.094,241.89,13.6,0.0,0.0,0.0
787,17/12/2006,06:31:00,2.67,0.094,242.62,11.6,0.0,0.0,0.0
788,17/12/2006,06:32:00,1.238,0.124,244.76,5.0,0.0,1.0,0.0
789,17/12/2006,06:33:00,1.12,0.11599999999999999,244.4,4.6,0.0,0.0,0.0
790,17/12/2006,06:34:00,0.5920000000000001,0.128,245.39,2.6,0.0,0.0,0.0
791,17/12/2006,06:35:00,0.8,0.122,245.94,3.2,0.0,0.0,0.0
792,17/12/2006,06:36:00,0.82,0.126,245.84,3.4,0.0,0.0,0.0
793,17/12/2006,06:37:00,0.7959999999999999,0.11599999999999999,244.5,3.2,0.0,0.0,0.0
794,17/12/2006,06:38:00,0.7979999999999999,0.11599999999999999,244.02,3.2,0.0,1.0,0.0
795,17/12/2006,06:39:00,0.6940000000000001,0.12,244.13,2.8,0.0,0.0,0.0
796,17/12/2006,06:40:00,0.6940000000000001,0.136,244.35,3.0,0.0,0.0,0.0
797,17/12/2006,06:41:00,0.758,0.228,244.3,3.2,0.0,0.0,0.0
798,17/12/2006,06:42:00,0.682,0.14,244.14,2.8,0.0,0.0,0.0
799,17/12/2006,06:43:00,0.664,0.09,244.49,2.6,0.0,1.0,0.0
800,17/12/2006,06:44:00,0.642,0.084,244.14,2.6,0.0,0.0,0.0
801,17/12/2006,06:45:00,0.66,0.08800000000000001,243.94,2.6,0.0,0.0,0.0
802,17/12/2006,06:46:00,0.636,0.08199999999999999,243.58,2.6,0.0,0.0,0.0
803,17/12/2006,06:47:00,0.66,0.09,244.64,2.6,0.0,0.0,0.0
804,17/12/2006,06:48:00,0.638,0.084,244.26,2.6,0.0,0.0,0.0
805,17/12/2006,06:49:00,0.478,0.092,244.46,2.0,0.0,1.0,0.0
806,17/12/2006,06:50:00,0.316,0.0,245.54,1.2,0.0,0.0,0.0
807,17/12/2006,06:51:00,0.33,0.0,246.01,1.4,0.0,0.0,0.0
808,17/12/2006,06:52:00,0.38,0.0,245.94,1.6,0.0,0.0,0.0
809,17/12/2006,06:53:00,0.522,0.0,245.22,2.2,0.0,0.0,0.0
810,17/12/2006,06:54:00,0.42200000000000004,0.0,244.45,1.8,0.0,0.0,0.0
811,17/12/2006,06:55:00,0.262,0.0,243.96,1.2,0.0,1.0,0.0
812,17/12/2006,06:56:00,0.22,0.0,243.39,1.0,0.0,0.0,0.0
813,17/12/2006,06:57:00,0.24600000000000002,0.0,244.35,1.0,0.0,0.0,0.0
814,17/12/2006,06:58:00,0.212,0.0,244.26,0.8,0.0,0.0,0.0
815,17/12/2006,06:59:00,0.242,0.0,244.62,1.0,0.0,0.0,0.0
816,17/12/2006,07:00:00,0.222,0.0,244.67,1.0,0.0,0.0,0.0
817,17/12/2006,07:01:00,0.24,0.0,244.23,1.0,0.0,1.0,0.0
818,17/12/2006,07:02:00,0.21600000000000003,0.0,244.87,1.0,0.0,0.0,0.0
819,17/12/2006,07:03:00,0.228,0.0,243.64,1.0,0.0,0.0,0.0
820,17/12/2006,07:04:00,0.21,0.0,242.49,0.8,0.0,0.0,0.0
821,17/12/2006,07:05:00,0.276,0.0,242.25,1.4,0.0,0.0,0.0
822,17/12/2006,07:06:00,0.322,0.10400000000000001,242.08,1.4,0.0,0.0,0.0
823,17/12/2006,07:07:00,0.336,0.10800000000000001,241.89,1.4,0.0,0.0,0.0
824,17/12/2006,07:08:00,0.318,0.10800000000000001,242.08,1.4,0.0,0.0,0.0
825,17/12/2006,07:09:00,0.314,0.11,242.57,1.4,0.0,1.0,0.0
826,17/12/2006,07:10:00,0.32799999999999996,0.114,243.04,1.4,0.0,0.0,0.0
827,17/12/2006,07:11:00,0.308,0.10800000000000001,242.59,1.4,0.0,0.0,0.0
828,17/12/2006,07:12:00,0.326,0.11199999999999999,242.55,1.4,0.0,0.0,0.0
829,17/12/2006,07:13:00,0.304,0.10800000000000001,242.8,1.4,0.0,0.0,0.0
830,17/12/2006,07:14:00,2.206,0.086,240.97,9.4,0.0,1.0,0.0
831,17/12/2006,07:15:00,2.338,0.07200000000000001,239.16,9.6,0.0,0.0,0.0
832,17/12/2006,07:16:00,2.362,0.076,239.21,9.8,0.0,0.0,0.0
833,17/12/2006,07:17:00,2.356,0.07400000000000001,239.79,9.8,0.0,0.0,0.0
834,17/12/2006,07:18:00,2.324,0.0,239.78,9.6,0.0,0.0,0.0
835,17/12/2006,07:19:00,2.2640000000000002,0.055999999999999994,239.92,9.4,0.0,0.0,0.0
836,17/12/2006,07:20:00,2.28,0.052000000000000005,240.03,9.4,0.0,1.0,0.0
837,17/12/2006,07:21:00,2.258,0.055999999999999994,239.9,9.4,0.0,0.0,0.0
838,17/12/2006,07:22:00,2.306,0.048,241.23,9.4,0.0,0.0,0.0
839,17/12/2006,07:23:00,2.2880000000000003,0.054000000000000006,241.35,9.4,0.0,0.0,0.0
840,17/12/2006,07:24:00,2.3,0.048,241.01,9.4,0.0,0.0,0.0
841,17/12/2006,07:25:00,2.346,0.0,241.57,9.6,0.0,0.0,0.0
842,17/12/2006,07:26:00,2.378,0.054000000000000006,241.27,9.8,0.0,1.0,0.0
843,17/12/2006,07:27:00,2.346,0.048,240.92,9.6,0.0,0.0,0.0
844,17/12/2006,07:28:00,2.35,0.05,240.04,9.8,0.0,0.0,0.0
845,17/12/2006,07:29:00,2.326,0.0,239.39,9.6,0.0,0.0,0.0
846,17/12/2006,07:30:00,2.336,0.048,238.93,9.6,0.0,0.0,0.0
847,17/12/2006,07:31:00,2.326,0.0,239.46,9.6,0.0,0.0,0.0
848,17/12/2006,07:32:00,0.504,0.08,242.27,3.2,0.0,1.0,0.0
849,17/12/2006,07:33:00,0.268,0.076,242.22,1.2,0.0,0.0,0.0
850,17/12/2006,07:34:00,1.734,0.0,242.55,8.0,0.0,0.0,0.0
851,17/12/2006,07:35:00,2.318,0.05,242.88,9.4,0.0,0.0,0.0
852,17/12/2006,07:36:00,2.322,0.046,242.18,9.6,0.0,0.0,0.0
853,17/12/2006,07:37:00,2.302,0.052000000000000005,242.16,9.4,0.0,0.0,0.0
854,17/12/2006,07:38:00,2.318,0.046,241.97,9.4,0.0,1.0,0.0
855,17/12/2006,07:39:00,2.302,0.05,241.71,9.4,0.0,0.0,0.0
856,17/12/2006,07:40:00,2.29,0.052000000000000005,241.53,9.4,0.0,0.0,0.0
857,17/12/2006,07:41:00,2.376,0.0,241.3,9.8,0.0,0.0,0.0
858,17/12/2006,07:42:00,0.368,0.114,244.31,2.0,0.0,0.0,0.0
859,17/12/2006,07:43:00,0.332,0.124,244.83,1.4,0.0,0.0,0.0
860,17/12/2006,07:44:00,1.734,0.096,243.37,8.2,0.0,0.0,0.0
861,17/12/2006,07:45:00,2.416,0.08800000000000001,242.04,10.0,0.0,1.0,0.0
862,17/12/2006,07:46:00,2.4,0.084,242.24,9.8,0.0,0.0,0.0
863,17/12/2006,07:47:00,2.418,0.08800000000000001,242.1,10.0,0.0,0.0,0.0
864,17/12/2006,07:48:00,2.388,0.08199999999999999,241.56,9.8,0.0,0.0,0.0
865,17/12/2006,07:49:00,2.406,0.086,241.57,9.8,0.0,0.0,0.0
866,17/12/2006,07:50:00,2.378,0.08,241.33,9.8,0.0,0.0,0.0
867,17/12/2006,07:51:00,1.1640000000000001,0.10800000000000001,243.28,6.4,0.0,1.0,0.0
868,17/12/2006,07:52:00,0.3,0.11800000000000001,244.95,1.2,0.0,0.0,0.0
869,17/12/2006,07:53:00,0.7,0.12,244.83,4.4,0.0,0.0,0.0
870,17/12/2006,07:54:00,2.376,0.0,242.85,9.8,0.0,0.0,0.0
871,17/12/2006,07:55:00,2.32,0.046,242.06,9.6,0.0,0.0,0.0
872,17/12/2006,07:56:00,2.278,0.054000000000000006,241.04,9.4,0.0,0.0,0.0
873,17/12/2006,07:57:00,2.28,0.05,240.31,9.4,0.0,1.0,0.0
874,17/12/2006,07:58:00,2.278,0.054000000000000006,240.95,9.4,0.0,0.0,0.0
875,17/12/2006,07:59:00,2.294,0.05,240.67,9.4,0.0,0.0,0.0
876,17/12/2006,08:00:00,2.28,0.055999999999999994,240.9,9.4,0.0,0.0,0.0
877,17/12/2006,08:01:00,2.3,0.05,240.97,9.4,0.0,0.0,0.0
878,17/12/2006,08:02:00,0.21,0.0,243.21,1.2,0.0,0.0,0.0
879,17/12/2006,08:03:00,0.21600000000000003,0.0,243.6,1.0,0.0,1.0,0.0
880,17/12/2006,08:04:00,2.256,0.052000000000000005,241.99,9.4,0.0,0.0,0.0
881,17/12/2006,08:05:00,2.312,0.048,241.62,9.4,0.0,0.0,0.0
882,17/12/2006,08:06:00,2.2880000000000003,0.052000000000000005,241.37,9.4,0.0,0.0,0.0
883,17/12/2006,08:07:00,2.3080000000000003,0.048,241.44,9.4,0.0,0.0,0.0
884,17/12/2006,08:08:00,2.272,0.054000000000000006,240.62,9.4,0.0,0.0,0.0
885,17/12/2006,08:09:00,2.354,0.0,241.27,9.6,0.0,1.0,0.0
886,17/12/2006,08:10:00,0.616,0.084,243.88,4.0,0.0,0.0,0.0
887,17/12/2006,08:11:00,0.282,0.08199999999999999,243.68,1.2,0.0,0.0,0.0
888,17/12/2006,08:12:00,1.78,0.06,241.11,8.4,0.0,0.0,0.0
889,17/12/2006,08:13:00,2.3480000000000003,0.048,240.67,9.6,0.0,0.0,0.0
890,17/12/2006,08:14:00,2.3680000000000003,0.054000000000000006,241.1,9.8,0.0,1.0,0.0
891,17/12/2006,08:15:00,2.362,0.052000000000000005,241.84,9.6,0.0,0.0,0.0
892,17/12/2006,08:16:00,2.378,0.055999999999999994,241.48,9.8,0.0,0.0,0.0
893,17/12/2006,08:17:00,2.43,0.134,240.97,10.0,0.0,0.0,0.0
894,17/12/2006,08:18:00,2.512,0.256,239.37,10.4,0.0,2.0,0.0
895,17/12/2006,08:19:00,0.616,0.226,241.48,3.8,0.0,1.0,0.0
896,17/12/2006,08:20:00,0.39799999999999996,0.23399999999999999,241.86,1.8,0.0,2.0,0.0
897,17/12/2006,08:21:00,1.528,0.212,241.11,7.6,0.0,1.0,0.0
898,17/12/2006,08:22:00,2.484,0.20800000000000002,241.06,10.2,0.0,2.0,0.0
899,17/12/2006,08:23:00,2.4619999999999997,0.20199999999999999,241.06,10.2,0.0,1.0,0.0
900,17/12/2006,08:24:00,2.502,0.214,242.36,10.2,0.0,2.0,0.0
901,17/12/2006,08:25:00,2.484,0.21,242.66,10.2,0.0,1.0,0.0
902,17/12/2006,08:26:00,2.4859999999999998,0.212,242.06,10.2,0.0,2.0,0.0
903,17/12/2006,08:27:00,2.04,0.214,242.4,9.0,0.0,2.0,0.0
904,17/12/2006,08:28:00,0.402,0.24600000000000002,244.02,2.0,0.0,1.0,0.0
905,17/12/2006,08:29:00,0.38,0.24,243.78,1.8,0.0,2.0,0.0
906,17/12/2006,08:30:00,1.876,0.196,241.39,8.6,0.0,1.0,0.0
907,17/12/2006,08:31:00,2.36,0.068,241.03,9.8,0.0,2.0,0.0
908,17/12/2006,08:32:00,2.364,0.07,240.69,9.8,0.0,1.0,0.0
909,17/12/2006,08:33:00,2.336,0.064,240.11,9.6,0.0,2.0,0.0
910,17/12/2006,08:34:00,2.352,0.068,239.68,9.8,0.0,1.0,0.0
911,17/12/2006,08:35:00,2.34,0.064,240.17,9.6,0.0,2.0,0.0
912,17/12/2006,08:36:00,2.36,0.07,240.34,9.8,0.0,1.0,0.0
913,17/12/2006,08:37:00,0.914,0.08800000000000001,242.65,5.4,0.0,1.0,0.0
914,17/12/2006,08:38:00,0.29,0.10400000000000001,243.51,1.2,0.0,2.0,0.0
915,17/12/2006,08:39:00,1.058,0.09,243.08,6.0,0.0,1.0,0.0
916,17/12/2006,08:40:00,2.374,0.07,241.42,9.8,0.0,2.0,0.0
917,17/12/2006,08:41:00,2.388,0.076,241.94,9.8,0.0,1.0,0.0
918,17/12/2006,08:42:00,2.358,0.0,242.68,9.6,0.0,1.0,0.0
919,17/12/2006,08:43:00,2.294,0.05,241.02,9.4,0.0,1.0,0.0
920,17/12/2006,08:44:00,2.278,0.054000000000000006,241.32,9.4,0.0,0.0,0.0
921,17/12/2006,08:45:00,2.28,0.05,240.08,9.4,0.0,0.0,0.0
